ccy,month,freq,hour_ny,coverage,stale,n_expected,n_present
CHF,2020-08,15m,12.0,1.0,0.023809523809523808,,
CHF,2020-08,15m,13.0,0.8452380952380952,0.0,,
CHF,2020-08,15m,14.0,0.8095238095238095,0.014705882352941176,,
CHF,2020-08,15m,15.0,0.8095238095238095,0.0,,
CHF,2020-08,15m,16.0,0.8095238095238095,0.0,,
CHF,2020-08,15m,18.0,1.0,0.022727272727272728,,
CHF,2020-08,15m,19.0,1.0,0.022727272727272728,,
CHF,2020-08,15m,20.0,1.0,0.03529411764705882,,
CHF,2020-08,15m,21.0,1.0,0.023809523809523808,,
CHF,2020-08,15m,22.0,1.0,0.0,,
CHF,2020-08,15m,23.0,1.0,0.023809523809523808,,
CHF,2020-08,1h,,0.9753086419753086,0.012658227848101266,486.0,474.0
CHF,2020-08,1h,0.0,1.0,0.0,,
CHF,2020-08,1h,1.0,1.0,0.0,,
CHF,2020-08,1h,2.0,1.0,0.0,,
CHF,2020-08,1h,3.0,1.0,0.0,,
CHF,2020-08,1h,4.0,1.0,0.0,,
CHF,2020-08,1h,5.0,1.0,0.0,,
CHF,2020-08,1h,6.0,1.0,0.0,,
CHF,2020-08,1h,7.0,1.0,0.0,,
CHF,2020-08,1h,8.0,1.0,0.0,,
CHF,2020-08,1h,9.0,1.0,0.0,,
CHF,2020-08,1h,10.0,1.0,0.0,,
CHF,2020-08,1h,11.0,1.0,0.0,,
CHF,2020-08,1h,12.0,1.0,0.0,,
CHF,2020-08,1h,13.0,1.0,0.0,,
CHF,2020-08,1h,14.0,0.8095238095238095,0.0,,
CHF,2020-08,1h,15.0,0.8095238095238095,0.0,,
CHF,2020-08,1h,16.0,0.8095238095238095,0.0,,
CHF,2020-08,1h,18.0,1.0,0.0,,
CHF,2020-08,1h,19.0,1.0,0.0,,
CHF,2020-08,1h,20.0,1.0,0.0,,
CHF,2020-08,1h,21.0,1.0,0.0,,
CHF,2020-08,1h,22.0,1.0,0.0,,
CHF,2020-08,1h,23.0,1.0,0.0,,
CHF,2025-02,1m,,0.9965217391304347,0.059336823734729496,27600.0,27504.0
CHF,2025-02,1m,0.0,0.9991666666666666,0.06422018348623854,,
CHF,2025-02,1m,1.0,0.9991666666666666,0.0750625521267723,,
CHF,2025-02,1m,2.0,0.9991666666666666,0.04670558798999166,,
CHF,2025-02,1m,3.0,0.9983333333333333,0.041736227045075125,,
CHF,2025-02,1m,4.0,0.9983333333333333,0.04757929883138564,,
CHF,2025-02,1m,5.0,0.9983333333333333,0.05175292153589316,,
CHF,2025-02,1m,6.0,1.0,0.05333333333333334,,
CHF,2025-02,1m,7.0,0.9983333333333333,0.04424040066777963,,
CHF,2025-02,1m,8.0,0.9991666666666666,0.0475396163469558,,
CHF,2025-02,1m,9.0,0.9958333333333333,0.032635983263598324,,
CHF,2025-02,1m,10.0,0.9925,0.03190596137699412,,
CHF,2025-02,1m,11.0,0.9916666666666667,0.04873949579831933,,
CHF,2025-02,1m,12.0,0.9866666666666667,0.05067567567567568,,
CHF,2025-02,1m,13.0,0.99,0.05218855218855219,,
CHF,2025-02,1m,14.0,0.9958333333333333,0.06861924686192468,,
CHF,2025-02,1m,15.0,0.9925,0.0764063811922754,,
CHF,2025-02,1m,16.0,0.9925,0.09739714525608732,,
CHF,2025-02,1m,18.0,1.0,0.06333333333333334,,
CHF,2025-02,1m,19.0,0.9991666666666666,0.06505421184320268,,
CHF,2025-02,1m,20.0,0.9991666666666666,0.058381984987489574,,
CHF,2025-02,1m,21.0,0.9975,0.07351712614870509,,
CHF,2025-02,1m,22.0,0.9991666666666666,0.0658882402001668,,
CHF,2025-02,1m,23.0,0.9975,0.0885547201336675,,
CHF,2025-02,15m,,1.0,0.014673913043478261,1840.0,1840.0
CHF,2025-02,15m,0.0,1.0,0.025,,
CHF,2025-02,15m,1.0,1.0,0.025,,
CHF,2025-02,15m,2.0,1.0,0.0,,
CHF,2025-02,15m,3.0,1.0,0.0,,
CHF,2025-02,15m,4.0,1.0,0.0,,
CHF,2025-02,15m,5.0,1.0,0.0,,
CHF,2025-02,15m,6.0,1.0,0.025,,
CHF,2025-02,15m,7.0,1.0,0.0,,
CHF,2025-02,15m,8.0,1.0,0.0,,
CHF,2025-02,15m,9.0,1.0,0.025,,
CHF,2025-02,15m,10.0,1.0,0.025,,
CHF,2025-02,15m,11.0,1.0,0.0125,,
CHF,2025-02,15m,12.0,1.0,0.0,,
CHF,2025-02,15m,13.0,1.0,0.025,,
CHF,2025-02,15m,14.0,1.0,0.0,,
CHF,2025-02,15m,15.0,1.0,0.0125,,
CHF,2025-02,15m,16.0,1.0,0.0,,
CHF,2025-02,15m,18.0,1.0,0.0125,,
CHF,2025-02,15m,19.0,1.0,0.0,,
CHF,2025-02,15m,20.0,1.0,0.0125,,
CHF,2025-02,15m,21.0,1.0,0.0375,,
CHF,2025-02,15m,22.0,1.0,0.0,,
CHF,2025-02,15m,23.0,1.0,0.0125,,
CHF,2025-02,1h,,1.0,0.004347826086956522,460.0,460.0
CHF,2025-02,1h,0.0,1.0,0.0,,
CHF,2025-02,1h,1.0,1.0,0.0,,
CHF,2025-02,1h,2.0,1.0,0.0,,
CHF,2025-02,1h,3.0,1.0,0.0,,
CHF,2025-02,1h,4.0,1.0,0.0,,
CHF,2025-02,1h,5.0,1.0,0.0,,
CHF,2025-02,1h,6.0,1.0,0.0,,
CHF,2025-02,1h,7.0,1.0,0.0,,
CHF,2025-02,1h,8.0,1.0,0.0,,
CHF,2025-02,1h,9.0,1.0,0.0,,
CHF,2025-02,1h,10.0,1.0,0.0,,
CHF,2025-02,1h,11.0,1.0,0.0,,
CHF,2025-02,1h,12.0,1.0,0.0,,
CHF,2025-02,1h,13.0,1.0,0.0,,
CHF,2025-02,1h,14.0,1.0,0.0,,
CHF,2025-02,1h,15.0,1.0,0.0,,
CHF,2025-02,1h,16.0,1.0,0.0,,
CHF,2025-02,1h,18.0,1.0,0.0,,
CHF,2025-02,1h,19.0,1.0,0.0,,
CHF,2025-02,1h,20.0,1.0,0.0,,
CHF,2025-02,1h,21.0,1.0,0.0,,
CHF,2025-02,1h,22.0,1.0,0.0,,
CHF,2025-02,1h,23.0,1.0,0.0,,
CHF,2025-08,1m,,0.9979986197377502,0.06289329921858793,28980.0,28922.0
CHF,2025-08,1m,0.0,0.9992063492063492,0.0937251787132645,,
CHF,2025-08,1m,1.0,1.0,0.07539682539682539,,
CHF,2025-08,1m,2.0,0.9992063492063492,0.03653693407466243,,
CHF,2025-08,1m,3.0,0.9984126984126984,0.04213036565977742,,
CHF,2025-08,1m,4.0,0.9984126984126984,0.046104928457869634,,
CHF,2025-08,1m,5.0,0.9992063492063492,0.059571088165210485,,
CHF,2025-08,1m,6.0,0.996031746031746,0.05976095617529881,,
CHF,2025-08,1m,7.0,0.9992063492063492,0.05242255758538523,,
CHF,2025-08,1m,8.0,0.9992063492063492,0.046068308181096106,,
CHF,2025-08,1m,9.0,1.0,0.02857142857142857,,
CHF,2025-08,1m,10.0,0.9936507936507937,0.03354632587859425,,
CHF,2025-08,1m,11.0,0.996031746031746,0.03904382470119522,,
CHF,2025-08,1m,12.0,0.9984126984126984,0.05564387917329094,,
CHF,2025-08,1m,13.0,0.9976190476190476,0.05807478122513922,,
CHF,2025-08,1m,14.0,1.0,0.06746031746031746,,
CHF,2025-08,1m,15.0,0.9976190476190476,0.07398568019093078,,
CHF,2025-08,1m,16.0,0.9992063492063492,0.09531374106433678,,
CHF,2025-08,1m,18.0,0.9936507936507937,0.09584664536741214,,
CHF,2025-08,1m,19.0,0.9936507936507937,0.10143769968051118,,
CHF,2025-08,1m,20.0,0.9992063492063492,0.059571088165210485,,
CHF,2025-08,1m,21.0,0.9976190476190476,0.06364359586316627,,
CHF,2025-08,1m,22.0,1.0,0.06825396825396825,,
CHF,2025-08,1m,23.0,0.9984126984126984,0.07869634340222575,,
CHF,2025-08,15m,,1.0,0.016563146997929608,1932.0,1932.0
CHF,2025-08,15m,0.0,1.0,0.023809523809523808,,
CHF,2025-08,15m,1.0,1.0,0.023809523809523808,,
CHF,2025-08,15m,2.0,1.0,0.011904761904761904,,
CHF,2025-08,15m,3.0,1.0,0.0,,
CHF,2025-08,15m,4.0,1.0,0.0,,
CHF,2025-08,15m,5.0,1.0,0.011904761904761904,,
CHF,2025-08,15m,6.0,1.0,0.011904761904761904,,
CHF,2025-08,15m,7.0,1.0,0.023809523809523808,,
CHF,2025-08,15m,8.0,1.0,0.011904761904761904,,
CHF,2025-08,15m,9.0,1.0,0.0,,
CHF,2025-08,15m,10.0,1.0,0.023809523809523808,,
CHF,2025-08,15m,11.0,1.0,0.023809523809523808,,
CHF,2025-08,15m,12.0,1.0,0.0,,
CHF,2025-08,15m,13.0,1.0,0.011904761904761904,,
CHF,2025-08,15m,14.0,1.0,0.011904761904761904,,
CHF,2025-08,15m,15.0,1.0,0.0,,
CHF,2025-08,15m,16.0,1.0,0.011904761904761904,,
CHF,2025-08,15m,18.0,1.0,0.0,,
CHF,2025-08,15m,19.0,1.0,0.011904761904761904,,
CHF,2025-08,15m,20.0,1.0,0.011904761904761904,,
CHF,2025-08,15m,21.0,1.0,0.0,,
CHF,2025-08,15m,22.0,1.0,0.011904761904761904,,
CHF,2025-08,15m,23.0,1.0,0.023809523809523808,,
CHF,2025-08,1h,,1.0,0.010351966873706004,483.0,483.0
CHF,2025-08,1h,0.0,1.0,0.0,,
CHF,2025-08,1h,1.0,1.0,0.0,,
CHF,2025-08,1h,2.0,1.0,0.0,,
CHF,2025-08,1h,3.0,1.0,0.0,,
CHF,2025-08,1h,4.0,1.0,0.047619047619047616,,
CHF,2025-08,1h,5.0,1.0,0.0,,
CHF,2025-08,1h,6.0,1.0,0.0,,
CHF,2025-08,1h,7.0,1.0,0.0,,
CHF,2025-08,1h,8.0,1.0,0.0,,
CHF,2025-08,1h,9.0,1.0,0.0,,
CHF,2025-08,1h,10.0,1.0,0.0,,
CHF,2025-08,1h,11.0,1.0,0.0,,
CHF,2025-08,1h,12.0,1.0,0.0,,
CHF,2025-08,1h,13.0,1.0,0.0,,
CHF,2025-08,1h,14.0,1.0,0.0,,
CHF,2025-08,1h,15.0,1.0,0.0,,
CHF,2025-08,1h,16.0,1.0,0.0,,
CHF,2025-08,1h,18.0,1.0,0.0,,
CHF,2025-08,1h,19.0,1.0,0.0,,
CHF,2025-08,1h,20.0,1.0,0.0,,
CHF,2025-08,1h,21.0,1.0,0.0,,
CHF,2025-08,1h,22.0,1.0,0.0,,
CHF,2025-08,1h,23.0,1.0,0.0,,
AUD,2009-11,1m,,0.9227643676181949,0.10340323904769012,29041.0,26798.0
AUD,2009-11,1m,0.0,0.9920634920634921,0.1104,,
AUD,2009-11,1m,1.0,0.9896825396825397,0.1210906174819567,,
AUD,2009-11,1m,2.0,0.9714285714285714,0.10294117647058823,,
AUD,2009-11,1m,3.0,0.9944444444444445,0.09177972865123703,,
AUD,2009-11,1m,4.0,0.9984126984126984,0.06120826709062003,,
AUD,2009-11,1m,5.0,0.9936507936507937,0.04712460063897764,,
AUD,2009-11,1m,6.0,0.9992063492063492,0.050833995234312944,,
AUD,2009-11,1m,7.0,0.996031746031746,0.08446215139442231,,
AUD,2009-11,1m,8.0,0.969047619047619,0.11466011466011466,,
AUD,2009-11,1m,9.0,0.9587301587301588,0.09850993377483444,,
AUD,2009-11,1m,10.0,0.9515873015873015,0.12427022518765637,,
AUD,2009-11,1m,11.0,0.7182539682539683,0.1580110497237569,,
AUD,2009-11,1m,12.0,0.6452380952380953,0.15744157441574416,,
AUD,2009-11,1m,13.0,0.7507936507936508,0.13424947145877378,,
AUD,2009-11,1m,14.0,0.8015873015873016,0.08316831683168317,,
AUD,2009-11,1m,15.0,0.7936507936507936,0.123,,
AUD,2009-11,1m,16.0,0.7952380952380952,0.12375249500998003,,
AUD,2009-11,1m,18.0,0.9681818181818181,0.13771517996870108,,
AUD,2009-11,1m,19.0,0.9603489294210944,0.129644921552436,,
AUD,2009-11,1m,20.0,0.9809523809523809,0.09789644012944984,,
AUD,2009-11,1m,21.0,0.9992063492063492,0.06354249404289118,,
AUD,2009-11,1m,22.0,1.0,0.08888888888888889,,
AUD,2009-11,1m,23.0,0.9936507936507937,0.0926517571884984,,
AUD,2009-11,15m,,0.9519876097057305,0.01735357917570499,1937.0,1844.0
AUD,2009-11,15m,0.0,1.0,0.0,,
AUD,2009-11,15m,1.0,1.0,0.011904761904761904,,
AUD,2009-11,15m,2.0,1.0,0.011904761904761904,,
AUD,2009-11,15m,3.0,0.9880952380952381,0.0,,
AUD,2009-11,15m,4.0,1.0,0.011904761904761904,,
AUD,2009-11,15m,5.0,1.0,0.011904761904761904,,
AUD,2009-11,15m,6.0,1.0,0.011904761904761904,,
AUD,2009-11,15m,7.0,1.0,0.011904761904761904,,
AUD,2009-11,15m,8.0,1.0,0.047619047619047616,,
AUD,2009-11,15m,9.0,1.0,0.023809523809523808,,
AUD,2009-11,15m,10.0,1.0,0.03571428571428571,,
AUD,2009-11,15m,11.0,0.8571428571428571,0.013888888888888888,,
AUD,2009-11,15m,12.0,0.8095238095238095,0.014705882352941176,,
AUD,2009-11,15m,13.0,0.8095238095238095,0.0,,
AUD,2009-11,15m,14.0,0.8095238095238095,0.0,,
AUD,2009-11,15m,15.0,0.8095238095238095,0.029411764705882353,,
AUD,2009-11,15m,16.0,0.8095238095238095,0.029411764705882353,,
AUD,2009-11,15m,18.0,1.0,0.011363636363636364,,
AUD,2009-11,15m,19.0,1.0,0.0,,
AUD,2009-11,15m,20.0,1.0,0.0,,
AUD,2009-11,15m,21.0,1.0,0.011904761904761904,,
AUD,2009-11,15m,22.0,1.0,0.0,,
AUD,2009-11,15m,23.0,1.0,0.011904761904761904,,
AUD,2009-11,1h,,0.9587628865979382,0.015053763440860216,485.0,465.0
AUD,2009-11,1h,0.0,1.0,0.0,,
AUD,2009-11,1h,1.0,1.0,0.0,,
AUD,2009-11,1h,2.0,1.0,0.0,,
AUD,2009-11,1h,3.0,1.0,0.0,,
AUD,2009-11,1h,4.0,1.0,0.0,,
AUD,2009-11,1h,5.0,1.0,0.0,,
AUD,2009-11,1h,6.0,1.0,0.0,,
AUD,2009-11,1h,7.0,1.0,0.0,,
AUD,2009-11,1h,8.0,1.0,0.0,,
AUD,2009-11,1h,9.0,1.0,0.0,,
AUD,2009-11,1h,10.0,1.0,0.0,,
AUD,2009-11,1h,11.0,1.0,0.0,,
AUD,2009-11,1h,12.0,0.8095238095238095,0.0,,
AUD,2009-11,1h,13.0,0.8095238095238095,0.0,,
AUD,2009-11,1h,14.0,0.8095238095238095,0.0,,
AUD,2009-11,1h,15.0,0.8095238095238095,0.0,,
AUD,2009-11,1h,16.0,0.8095238095238095,0.0,,
AUD,2009-11,1h,18.0,1.0,0.0,,
AUD,2009-11,1h,19.0,1.0,0.0,,
AUD,2009-11,1h,20.0,1.0,0.047619047619047616,,
AUD,2009-11,1h,21.0,1.0,0.0,,
AUD,2009-11,1h,22.0,1.0,0.0,,
AUD,2009-11,1h,23.0,1.0,0.0,,
AUD,2010-02,1m,,0.9221376811594203,0.09355231621547287,27600.0,25451.0
AUD,2010-02,1m,0.0,0.9983333333333333,0.09015025041736227,,
AUD,2010-02,1m,1.0,0.9933333333333333,0.10486577181208054,,
AUD,2010-02,1m,2.0,1.0,0.07583333333333334,,
AUD,2010-02,1m,3.0,1.0,0.059166666666666666,,
AUD,2010-02,1m,4.0,0.9991666666666666,0.058381984987489574,,
AUD,2010-02,1m,5.0,0.99,0.04377104377104377,,
AUD,2010-02,1m,6.0,0.98,0.05442176870748299,,
AUD,2010-02,1m,7.0,0.9966666666666667,0.07190635451505016,,
AUD,2010-02,1m,8.0,0.9775,0.08269394714407502,,
AUD,2010-02,1m,9.0,0.9675,0.0913006029285099,,
AUD,2010-02,1m,10.0,0.9733333333333334,0.11643835616438356,,
AUD,2010-02,1m,11.0,0.715,0.1655011655011655,,
AUD,2010-02,1m,12.0,0.7075,0.127208480565371,,
AUD,2010-02,1m,13.0,0.7483333333333333,0.1403118040089087,,
AUD,2010-02,1m,14.0,0.75,0.10111111111111111,,
AUD,2010-02,1m,15.0,0.7858333333333334,0.1007423117709438,,
AUD,2010-02,1m,16.0,0.785,0.11464968152866242,,
AUD,2010-02,1m,18.0,0.9575,0.13141862489120976,,
AUD,2010-02,1m,19.0,0.9291666666666667,0.13991031390134528,,
AUD,2010-02,1m,20.0,0.9558333333333333,0.10810810810810811,,
AUD,2010-02,1m,21.0,1.0,0.06583333333333333,,
AUD,2010-02,1m,22.0,1.0,0.06,,
AUD,2010-02,1m,23.0,0.9991666666666666,0.08006672226855713,,
AUD,2010-02,15m,,0.9445652173913044,0.02243958573072497,1840.0,1738.0
AUD,2010-02,15m,0.0,1.0,0.025,,
AUD,2010-02,15m,1.0,1.0,0.0125,,
AUD,2010-02,15m,2.0,1.0,0.0125,,
AUD,2010-02,15m,3.0,1.0,0.0,,
AUD,2010-02,15m,4.0,1.0,0.025,,
AUD,2010-02,15m,5.0,1.0,0.0,,
AUD,2010-02,15m,6.0,0.9875,0.0,,
AUD,2010-02,15m,7.0,1.0,0.0,,
AUD,2010-02,15m,8.0,1.0,0.0125,,
AUD,2010-02,15m,9.0,1.0,0.0,,
AUD,2010-02,15m,10.0,1.0,0.0375,,
AUD,2010-02,15m,11.0,0.85,0.029411764705882353,,
AUD,2010-02,15m,12.0,0.8,0.03125,,
AUD,2010-02,15m,13.0,0.8,0.015625,,
AUD,2010-02,15m,14.0,0.775,0.03225806451612903,,
AUD,2010-02,15m,15.0,0.7875,0.0,,
AUD,2010-02,15m,16.0,0.8,0.0,,
AUD,2010-02,15m,18.0,1.0,0.05,,
AUD,2010-02,15m,19.0,0.9625,0.03896103896103896,,
AUD,2010-02,15m,20.0,0.9625,0.03896103896103896,,
AUD,2010-02,15m,21.0,1.0,0.0125,,
AUD,2010-02,15m,22.0,1.0,0.0,,
AUD,2010-02,15m,23.0,1.0,0.0125,,
AUD,2010-02,1h,,0.9543478260869566,0.002277904328018223,460.0,439.0
AUD,2010-02,1h,0.0,1.0,0.0,,
AUD,2010-02,1h,1.0,1.0,0.0,,
AUD,2010-02,1h,2.0,1.0,0.0,,
AUD,2010-02,1h,3.0,1.0,0.0,,
AUD,2010-02,1h,4.0,1.0,0.0,,
AUD,2010-02,1h,5.0,1.0,0.0,,
AUD,2010-02,1h,6.0,1.0,0.0,,
AUD,2010-02,1h,7.0,1.0,0.0,,
AUD,2010-02,1h,8.0,1.0,0.0,,
AUD,2010-02,1h,9.0,1.0,0.0,,
AUD,2010-02,1h,10.0,1.0,0.0,,
AUD,2010-02,1h,11.0,1.0,0.0,,
AUD,2010-02,1h,12.0,0.8,0.0,,
AUD,2010-02,1h,13.0,0.8,0.0,,
AUD,2010-02,1h,14.0,0.8,0.0,,
AUD,2010-02,1h,15.0,0.8,0.0,,
AUD,2010-02,1h,16.0,0.8,0.0,,
AUD,2010-02,1h,18.0,1.0,0.0,,
AUD,2010-02,1h,19.0,1.0,0.0,,
AUD,2010-02,1h,20.0,0.95,0.0,,
AUD,2010-02,1h,21.0,1.0,0.0,,
AUD,2010-02,1h,22.0,1.0,0.0,,
AUD,2010-02,1h,23.0,1.0,0.0,,
AUD,2010-08,1m,,0.9533151799481644,0.06545529630394384,30481.0,29058.0
AUD,2010-08,1m,0.0,1.0,0.045454545454545456,,
AUD,2010-08,1m,1.0,1.0,0.055303030303030305,,
AUD,2010-08,1m,2.0,1.0,0.06136363636363636,,
AUD,2010-08,1m,3.0,1.0,0.06287878787878788,,
AUD,2010-08,1m,4.0,1.0,0.03106060606060606,,
AUD,2010-08,1m,5.0,1.0,0.021212121212121213,,
AUD,2010-08,1m,6.0,1.0,0.019696969696969695,,
AUD,2010-08,1m,7.0,1.0,0.04090909090909091,,
AUD,2010-08,1m,8.0,1.0,0.058333333333333334,,
AUD,2010-08,1m,9.0,1.0,0.0696969696969697,,
AUD,2010-08,1m,10.0,1.0,0.06212121212121212,,
AUD,2010-08,1m,11.0,1.0,0.06287878787878788,,
AUD,2010-08,1m,12.0,0.8098484848484848,0.146866230121609,,
AUD,2010-08,1m,13.0,0.7121212121212122,0.1372340425531915,,
AUD,2010-08,1m,14.0,0.7757575757575758,0.12890625,,
AUD,2010-08,1m,15.0,0.8090909090909091,0.1151685393258427,,
AUD,2010-08,1m,16.0,0.8181818181818182,0.053703703703703705,,
AUD,2010-08,1m,18.0,0.9992753623188406,0.0826686004350979,,
AUD,2010-08,1m,19.0,0.9985507246376811,0.08055152394775036,,
AUD,2010-08,1m,20.0,0.9992429977289932,0.08484848484848485,,
AUD,2010-08,1m,21.0,1.0,0.06060606060606061,,
AUD,2010-08,1m,22.0,1.0,0.03484848484848485,,
AUD,2010-08,1m,23.0,1.0,0.03106060606060606,,
AUD,2010-08,15m,,0.9636005902606984,0.006636038795303726,2033.0,1959.0
AUD,2010-08,15m,0.0,1.0,0.0,,
AUD,2010-08,15m,1.0,1.0,0.011363636363636364,,
AUD,2010-08,15m,2.0,1.0,0.0,,
AUD,2010-08,15m,3.0,1.0,0.0,,
AUD,2010-08,15m,4.0,1.0,0.0,,
AUD,2010-08,15m,5.0,1.0,0.0,,
AUD,2010-08,15m,6.0,1.0,0.011363636363636364,,
AUD,2010-08,15m,7.0,1.0,0.0,,
AUD,2010-08,15m,8.0,1.0,0.0,,
AUD,2010-08,15m,9.0,1.0,0.0,,
AUD,2010-08,15m,10.0,1.0,0.0,,
AUD,2010-08,15m,11.0,1.0,0.0,,
AUD,2010-08,15m,12.0,0.8863636363636364,0.01282051282051282,,
AUD,2010-08,15m,13.0,0.8181818181818182,0.013888888888888888,,
AUD,2010-08,15m,14.0,0.8181818181818182,0.0,,
AUD,2010-08,15m,15.0,0.8181818181818182,0.0,,
AUD,2010-08,15m,16.0,0.8181818181818182,0.013888888888888888,,
AUD,2010-08,15m,18.0,1.0,0.03260869565217391,,
AUD,2010-08,15m,19.0,1.0,0.0,,
AUD,2010-08,15m,20.0,1.0,0.0,,
AUD,2010-08,15m,21.0,1.0,0.03409090909090909,,
AUD,2010-08,15m,22.0,1.0,0.0,,
AUD,2010-08,15m,23.0,1.0,0.0,,
AUD,2010-08,1h,,0.9724950884086444,0.006060606060606061,509.0,495.0
AUD,2010-08,1h,0.0,1.0,0.0,,
AUD,2010-08,1h,1.0,1.0,0.0,,
AUD,2010-08,1h,2.0,1.0,0.0,,
AUD,2010-08,1h,3.0,1.0,0.0,,
AUD,2010-08,1h,4.0,1.0,0.0,,
AUD,2010-08,1h,5.0,1.0,0.0,,
AUD,2010-08,1h,6.0,1.0,0.0,,
AUD,2010-08,1h,7.0,1.0,0.0,,
AUD,2010-08,1h,8.0,1.0,0.0,,
AUD,2010-08,1h,9.0,1.0,0.0,,
AUD,2010-08,1h,10.0,1.0,0.0,,
AUD,2010-08,1h,11.0,1.0,0.0,,
AUD,2010-08,1h,12.0,1.0,0.0,,
AUD,2010-08,1h,13.0,0.9090909090909091,0.0,,
AUD,2010-08,1h,14.0,0.8181818181818182,0.0,,
AUD,2010-08,1h,15.0,0.8181818181818182,0.0,,
AUD,2010-08,1h,16.0,0.8181818181818182,0.0,,
AUD,2010-08,1h,18.0,1.0,0.0,,
AUD,2010-08,1h,19.0,1.0,0.0,,
AUD,2010-08,1h,20.0,1.0,0.043478260869565216,,
AUD,2010-08,1h,21.0,1.0,0.0,,
AUD,2010-08,1h,22.0,1.0,0.0,,
AUD,2010-08,1h,23.0,1.0,0.0,,
AUD,2015-02,1m,,0.9543478260869566,0.058921791951404706,27600.0,26340.0
AUD,2015-02,1m,0.0,1.0,0.04083333333333333,,
AUD,2015-02,1m,1.0,1.0,0.04083333333333333,,
AUD,2015-02,1m,2.0,0.9991666666666666,0.04920767306088407,,
AUD,2015-02,1m,3.0,0.9991666666666666,0.03836530442035029,,
AUD,2015-02,1m,4.0,0.9991666666666666,0.03836530442035029,,
AUD,2015-02,1m,5.0,1.0,0.0325,,
AUD,2015-02,1m,6.0,1.0,0.0425,,
AUD,2015-02,1m,7.0,0.9991666666666666,0.0567139282735613,,
AUD,2015-02,1m,8.0,1.0,0.06333333333333334,,
AUD,2015-02,1m,9.0,1.0,0.07666666666666666,,
AUD,2015-02,1m,10.0,1.0,0.06833333333333333,,
AUD,2015-02,1m,11.0,0.995,0.09296482412060302,,
AUD,2015-02,1m,12.0,0.7625,0.0994535519125683,,
AUD,2015-02,1m,13.0,0.8,0.08125,,
AUD,2015-02,1m,14.0,0.8,0.052083333333333336,,
AUD,2015-02,1m,15.0,0.7983333333333333,0.04175365344467641,,
AUD,2015-02,1m,16.0,0.7991666666666667,0.07612095933263817,,
AUD,2015-02,1m,18.0,0.9991666666666666,0.08757297748123437,,
AUD,2015-02,1m,19.0,0.9991666666666666,0.08924103419516263,,
AUD,2015-02,1m,20.0,1.0,0.07416666666666667,,
AUD,2015-02,1m,21.0,1.0,0.0475,,
AUD,2015-02,1m,22.0,1.0,0.03166666666666667,,
AUD,2015-02,1m,23.0,1.0,0.04083333333333333,,
AUD,2015-02,15m,,0.9586956521739131,0.011904761904761904,1840.0,1764.0
AUD,2015-02,15m,0.0,1.0,0.0125,,
AUD,2015-02,15m,1.0,1.0,0.0,,
AUD,2015-02,15m,2.0,1.0,0.0,,
AUD,2015-02,15m,3.0,1.0,0.0125,,
AUD,2015-02,15m,4.0,1.0,0.0,,
AUD,2015-02,15m,5.0,1.0,0.0,,
AUD,2015-02,15m,6.0,1.0,0.025,,
AUD,2015-02,15m,7.0,1.0,0.0,,
AUD,2015-02,15m,8.0,1.0,0.0,,
AUD,2015-02,15m,9.0,1.0,0.0,,
AUD,2015-02,15m,10.0,1.0,0.025,,
AUD,2015-02,15m,11.0,1.0,0.0125,,
AUD,2015-02,15m,12.0,0.85,0.014705882352941176,,
AUD,2015-02,15m,13.0,0.8,0.0,,
AUD,2015-02,15m,14.0,0.8,0.0,,
AUD,2015-02,15m,15.0,0.8,0.0,,
AUD,2015-02,15m,16.0,0.8,0.0,,
AUD,2015-02,15m,18.0,1.0,0.025,,
AUD,2015-02,15m,19.0,1.0,0.0375,,
AUD,2015-02,15m,20.0,1.0,0.025,,
AUD,2015-02,15m,21.0,1.0,0.0,,
AUD,2015-02,15m,22.0,1.0,0.0125,,
AUD,2015-02,15m,23.0,1.0,0.0,,
AUD,2015-02,1h,,0.9652173913043478,0.006756756756756757,460.0,444.0
AUD,2015-02,1h,0.0,1.0,0.0,,
AUD,2015-02,1h,1.0,1.0,0.0,,
AUD,2015-02,1h,2.0,1.0,0.0,,
AUD,2015-02,1h,3.0,1.0,0.0,,
AUD,2015-02,1h,4.0,1.0,0.0,,
AUD,2015-02,1h,5.0,1.0,0.0,,
AUD,2015-02,1h,6.0,1.0,0.0,,
AUD,2015-02,1h,7.0,1.0,0.0,,
AUD,2015-02,1h,8.0,1.0,0.05,,
AUD,2015-02,1h,9.0,1.0,0.0,,
AUD,2015-02,1h,10.0,1.0,0.0,,
AUD,2015-02,1h,11.0,1.0,0.0,,
AUD,2015-02,1h,12.0,1.0,0.0,,
AUD,2015-02,1h,13.0,0.8,0.0,,
AUD,2015-02,1h,14.0,0.8,0.0,,
AUD,2015-02,1h,15.0,0.8,0.0,,
AUD,2015-02,1h,16.0,0.8,0.0,,
AUD,2015-02,1h,18.0,1.0,0.0,,
AUD,2015-02,1h,19.0,1.0,0.0,,
AUD,2015-02,1h,20.0,1.0,0.0,,
AUD,2015-02,1h,21.0,1.0,0.0,,
AUD,2015-02,1h,22.0,1.0,0.0,,
AUD,2015-02,1h,23.0,1.0,0.0,,
AUD,2015-08,1m,,0.9643654857221401,0.06307012542759408,29101.0,28064.0
AUD,2015-08,1m,0.0,1.0,0.047619047619047616,,
